inventory_id,product_id,supplier_id,warehouse_name,warehouse_location,stock_quantity,reorder_level,stock_status,last_restock_date,last_updated
1404,OFF-ST-10003994,10,Office Supply Warehouse,Chicago,247,40,In Stock,2026-08-02,2026-08-06 01:40:20.449387
1405,OFF-ST-10003996,11,Office Supply Warehouse,Chicago,197,61,In Stock,2026-07-22,2026-08-06 01:40:20.449387
1406,OFF-ST-10004123,12,Office Supply Warehouse,Chicago,58,39,In Stock,2026-06-08,2026-08-06 01:40:20.449387
1407,OFF-ST-10004180,13,Office Supply Warehouse,Chicago,126,73,In Stock,2026-06-11,2026-08-06 01:40:20.449387
1408,OFF-ST-10004186,14,Office Supply Warehouse,Chicago,323,45,In Stock,2026-07-13,2026-08-06 01:40:20.449387
1409,OFF-ST-10004258,15,Office Supply Warehouse,Chicago,295,21,In Stock,2026-06-21,2026-08-06 01:40:20.449387
1410,OFF-ST-10004337,16,Office Supply Warehouse,Chicago,307,53,In Stock,2026-08-03,2026-08-06 01:40:20.449387
1411,OFF-ST-10004340,17,Office Supply Warehouse,Chicago,277,55,In Stock,2026-07-05,2026-08-06 01:40:20.449387
1412,OFF-ST-10004459,1,Office Supply Warehouse,Chicago,126,73,In Stock,2026-07-20,2026-08-06 01:40:20.449387
1413,OFF-ST-10004507,2,Office Supply Warehouse,Chicago,110,30,In Stock,2026-07-29,2026-08-06 01:40:20.449387
1414,OFF-ST-10004634,3,Office Supply Warehouse,Chicago,425,56,In Stock,2026-07-30,2026-08-06 01:40:20.449387
1415,OFF-ST-10004804,4,Office Supply Warehouse,Chicago,376,35,In Stock,2026-06-10,2026-08-06 01:40:20.449387
1416,OFF-ST-10004835,5,Office Supply Warehouse,Chicago,431,71,In Stock,2026-07-11,2026-08-06 01:40:20.449387
1417,OFF-ST-10004946,6,Office Supply Warehouse,Chicago,54,34,In Stock,2026-07-28,2026-08-06 01:40:20.449387
1418,OFF-ST-10004950,7,Office Supply Warehouse,Chicago,239,52,In Stock,2026-07-02,2026-08-06 01:40:20.449387
1419,OFF-ST-10004963,8,Office Supply Warehouse,Chicago,117,37,In Stock,2026-07-26,2026-08-06 01:40:20.449387
1420,OFF-SU-10000151,9,Office Supply Warehouse,Chicago,355,70,In Stock,2026-08-01,2026-08-06 01:40:20.449387
1421,OFF-SU-10000157,10,Office Supply Warehouse,Chicago,488,70,In Stock,2026-07-13,2026-08-06 01:40:20.449387
1422,OFF-SU-10000381,11,Office Supply Warehouse,Chicago,464,41,In Stock,2026-07-18,2026-08-06 01:40:20.449387
1423,OFF-SU-10000432,12,Office Supply Warehouse,Chicago,356,39,In Stock,2026-07-06,2026-08-06 01:40:20.449387
1424,OFF-SU-10000646,13,Office Supply Warehouse,Chicago,362,46,In Stock,2026-07-23,2026-08-06 01:40:20.449387
1425,OFF-SU-10000898,14,Office Supply Warehouse,Chicago,364,21,In Stock,2026-07-15,2026-08-06 01:40:20.449387
1426,OFF-SU-10000946,15,Office Supply Warehouse,Chicago,165,32,In Stock,2026-06-11,2026-08-06 01:40:20.449387
1427,OFF-SU-10000952,16,Office Supply Warehouse,Chicago,457,71,In Stock,2026-07-11,2026-08-06 01:40:20.449387
1428,OFF-SU-10001165,17,Office Supply Warehouse,Chicago,63,42,In Stock,2026-06-11,2026-08-06 01:40:20.449387
1429,OFF-SU-10001212,1,Office Supply Warehouse,Chicago,145,25,In Stock,2026-06-13,2026-08-06 01:40:20.449387
1430,OFF-SU-10001218,2,Office Supply Warehouse,Chicago,489,53,In Stock,2026-08-01,2026-08-06 01:40:20.449387
1431,OFF-SU-10001225,3,Office Supply Warehouse,Chicago,70,43,In Stock,2026-08-06,2026-08-06 01:40:20.449387
1432,OFF-SU-10001574,4,Office Supply Warehouse,Chicago,340,27,In Stock,2026-07-14,2026-08-06 01:40:20.449387
1433,OFF-SU-10001664,5,Office Supply Warehouse,Chicago,60,34,In Stock,2026-07-20,2026-08-06 01:40:20.449387
1434,OFF-SU-10001935,6,Office Supply Warehouse,Chicago,202,57,In Stock,2026-07-18,2026-08-06 01:40:20.449387
1435,OFF-SU-10002189,7,Office Supply Warehouse,Chicago,447,55,In Stock,2026-06-23,2026-08-06 01:40:20.449387
1436,OFF-SU-10002301,8,Office Supply Warehouse,Chicago,250,48,In Stock,2026-08-01,2026-08-06 01:40:20.449387
1437,OFF-SU-10002503,9,Office Supply Warehouse,Chicago,316,61,In Stock,2026-06-20,2026-08-06 01:40:20.449387
1438,OFF-SU-10002522,10,Office Supply Warehouse,Chicago,412,52,In Stock,2026-07-24,2026-08-06 01:40:20.449387
1439,OFF-SU-10002537,11,Office Supply Warehouse,Chicago,155,62,In Stock,2026-06-15,2026-08-06 01:40:20.449387
1440,OFF-SU-10002557,12,Office Supply Warehouse,Chicago,436,31,In Stock,2026-07-05,2026-08-06 01:40:20.449387
1441,OFF-SU-10002573,13,Office Supply Warehouse,Chicago,176,61,In Stock,2026-07-30,2026-08-06 01:40:20.449387
1442,OFF-SU-10002881,14,Office Supply Warehouse,Chicago,414,29,In Stock,2026-07-17,2026-08-06 01:40:20.449387
1443,OFF-SU-10003002,15,Office Supply Warehouse,Chicago,149,44,In Stock,2026-07-08,2026-08-06 01:40:20.449387
1444,OFF-SU-10003505,16,Office Supply Warehouse,Chicago,182,70,In Stock,2026-07-06,2026-08-06 01:40:20.449387
1445,OFF-SU-10003567,17,Office Supply Warehouse,Chicago,289,39,In Stock,2026-06-18,2026-08-06 01:40:20.449387
1446,OFF-SU-10003936,1,Office Supply Warehouse,Chicago,164,74,In Stock,2026-06-16,2026-08-06 01:40:20.449387
1447,OFF-SU-10004115,2,Office Supply Warehouse,Chicago,277,38,In Stock,2026-07-08,2026-08-06 01:40:20.449387
1448,OFF-SU-10004231,3,Office Supply Warehouse,Chicago,227,49,In Stock,2026-07-21,2026-08-06 01:40:20.449387
1449,OFF-SU-10004261,4,Office Supply Warehouse,Chicago,485,65,In Stock,2026-08-06,2026-08-06 01:40:20.449387
1450,OFF-SU-10004290,5,Office Supply Warehouse,Chicago,361,58,In Stock,2026-07-28,2026-08-06 01:40:20.449387
1451,OFF-SU-10004498,6,Office Supply Warehouse,Chicago,118,31,In Stock,2026-06-25,2026-08-06 01:40:20.449387
1452,OFF-SU-10004661,7,Office Supply Warehouse,Chicago,220,30,In Stock,2026-06-20,2026-08-06 01:40:20.449387
1453,OFF-SU-10004664,8,Office Supply Warehouse,Chicago,308,77,In Stock,2026-06-16,2026-08-06 01:40:20.449387
1454,OFF-SU-10004737,9,Office Supply Warehouse,Chicago,443,35,In Stock,2026-07-16,2026-08-06 01:40:20.449387
1455,OFF-SU-10004768,10,Office Supply Warehouse,Chicago,473,77,In Stock,2026-07-18,2026-08-06 01:40:20.449387
1456,OFF-SU-10004782,11,Office Supply Warehouse,Chicago,156,31,In Stock,2026-08-05,2026-08-06 01:40:20.449387
1457,OFF-SU-10004884,12,Office Supply Warehouse,Chicago,378,25,In Stock,2026-06-20,2026-08-06 01:40:20.449387
1458,TEC-AC-10000023,13,Technology Warehouse,San Francisco,214,72,In Stock,2026-07-12,2026-08-06 01:40:20.449387
1459,TEC-AC-10000057,14,Technology Warehouse,San Francisco,137,43,In Stock,2026-07-03,2026-08-06 01:40:20.449387
1460,TEC-AC-10000109,15,Technology Warehouse,San Francisco,443,43,In Stock,2026-06-27,2026-08-06 01:40:20.449387
1461,TEC-AC-10000158,16,Technology Warehouse,San Francisco,307,72,In Stock,2026-06-28,2026-08-06 01:40:20.449387
1462,TEC-AC-10000171,17,Technology Warehouse,San Francisco,343,22,In Stock,2026-07-11,2026-08-06 01:40:20.449387
1463,TEC-AC-10000199,1,Technology Warehouse,San Francisco,50,61,Low Stock,2026-06-25,2026-08-06 01:40:20.449387
1464,TEC-AC-10000290,2,Technology Warehouse,San Francisco,467,80,In Stock,2026-07-02,2026-08-06 01:40:20.449387
1465,TEC-AC-10000303,3,Technology Warehouse,San Francisco,461,79,In Stock,2026-06-29,2026-08-06 01:40:20.449387
1466,TEC-AC-10000358,4,Technology Warehouse,San Francisco,92,76,In Stock,2026-07-04,2026-08-06 01:40:20.449387
1467,TEC-AC-10000387,5,Technology Warehouse,San Francisco,479,52,In Stock,2026-07-25,2026-08-06 01:40:20.449387
1468,TEC-AC-10000397,6,Technology Warehouse,San Francisco,182,31,In Stock,2026-06-10,2026-08-06 01:40:20.449387
1469,TEC-AC-10000420,7,Technology Warehouse,San Francisco,310,54,In Stock,2026-07-01,2026-08-06 01:40:20.449387
1470,TEC-AC-10000474,8,Technology Warehouse,San Francisco,452,26,In Stock,2026-06-10,2026-08-06 01:40:20.449387
1471,TEC-AC-10000487,9,Technology Warehouse,San Francisco,52,70,Low Stock,2026-08-06,2026-08-06 01:40:20.449387
1472,TEC-AC-10000521,10,Technology Warehouse,San Francisco,324,28,In Stock,2026-07-24,2026-08-06 01:40:20.449387
1473,TEC-AC-10000580,11,Technology Warehouse,San Francisco,308,36,In Stock,2026-07-03,2026-08-06 01:40:20.449387
1474,TEC-AC-10000682,12,Technology Warehouse,San Francisco,307,72,In Stock,2026-07-05,2026-08-06 01:40:20.449387
1475,TEC-AC-10000710,13,Technology Warehouse,San Francisco,436,68,In Stock,2026-07-01,2026-08-06 01:40:20.449387
1476,TEC-AC-10000736,14,Technology Warehouse,San Francisco,303,48,In Stock,2026-07-10,2026-08-06 01:40:20.449387
1477,TEC-AC-10000844,15,Technology Warehouse,San Francisco,283,49,In Stock,2026-07-16,2026-08-06 01:40:20.449387
1478,TEC-AC-10000865,16,Technology Warehouse,San Francisco,470,66,In Stock,2026-07-16,2026-08-06 01:40:20.449387
1479,TEC-AC-10000892,17,Technology Warehouse,San Francisco,199,44,In Stock,2026-07-18,2026-08-06 01:40:20.449387
1480,TEC-AC-10000926,1,Technology Warehouse,San Francisco,431,33,In Stock,2026-07-11,2026-08-06 01:40:20.449387
1481,TEC-AC-10000927,2,Technology Warehouse,San Francisco,170,28,In Stock,2026-06-27,2026-08-06 01:40:20.449387
1482,TEC-AC-10000990,3,Technology Warehouse,San Francisco,372,21,In Stock,2026-07-29,2026-08-06 01:40:20.449387
1483,TEC-AC-10000991,4,Technology Warehouse,San Francisco,216,79,In Stock,2026-07-24,2026-08-06 01:40:20.449387
1484,TEC-AC-10001013,5,Technology Warehouse,San Francisco,347,60,In Stock,2026-07-16,2026-08-06 01:40:20.449387
1485,TEC-AC-10001090,6,Technology Warehouse,San Francisco,489,45,In Stock,2026-07-27,2026-08-06 01:40:20.449387
1486,TEC-AC-10001101,7,Technology Warehouse,San Francisco,251,63,In Stock,2026-08-01,2026-08-06 01:40:20.449387
1487,TEC-AC-10001109,8,Technology Warehouse,San Francisco,224,66,In Stock,2026-07-25,2026-08-06 01:40:20.449387
1488,TEC-AC-10001114,9,Technology Warehouse,San Francisco,170,37,In Stock,2026-06-19,2026-08-06 01:40:20.449387
1489,TEC-AC-10001142,10,Technology Warehouse,San Francisco,237,50,In Stock,2026-07-07,2026-08-06 01:40:20.449387
1490,TEC-AC-10001266,11,Technology Warehouse,San Francisco,143,32,In Stock,2026-06-09,2026-08-06 01:40:20.449387
1491,TEC-AC-10001267,12,Technology Warehouse,San Francisco,176,56,In Stock,2026-07-16,2026-08-06 01:40:20.449387
1492,TEC-AC-10001284,13,Technology Warehouse,San Francisco,178,75,In Stock,2026-06-12,2026-08-06 01:40:20.449387
1493,TEC-AC-10001314,14,Technology Warehouse,San Francisco,209,69,In Stock,2026-06-11,2026-08-06 01:40:20.449387
1494,TEC-AC-10001383,15,Technology Warehouse,San Francisco,140,21,In Stock,2026-07-17,2026-08-06 01:40:20.449387
1495,TEC-AC-10001432,16,Technology Warehouse,San Francisco,248,25,In Stock,2026-07-21,2026-08-06 01:40:20.449387
1496,TEC-AC-10001445,17,Technology Warehouse,San Francisco,154,50,In Stock,2026-08-04,2026-08-06 01:40:20.449387
1497,TEC-AC-10001465,1,Technology Warehouse,San Francisco,50,76,Low Stock,2026-07-02,2026-08-06 01:40:20.449387
1498,TEC-AC-10001539,2,Technology Warehouse,San Francisco,391,20,In Stock,2026-07-29,2026-08-06 01:40:20.449387
1499,TEC-AC-10001542,3,Technology Warehouse,San Francisco,347,62,In Stock,2026-06-27,2026-08-06 01:40:20.449387
1500,TEC-AC-10001552,4,Technology Warehouse,San Francisco,234,22,In Stock,2026-07-16,2026-08-06 01:40:20.449387
1501,TEC-AC-10001553,5,Technology Warehouse,San Francisco,279,56,In Stock,2026-07-11,2026-08-06 01:40:20.449387
1502,TEC-AC-10001590,6,Technology Warehouse,San Francisco,91,76,In Stock,2026-06-12,2026-08-06 01:40:20.449387
1503,TEC-AC-10001606,7,Technology Warehouse,San Francisco,214,52,In Stock,2026-07-28,2026-08-06 01:40:20.449387
1504,TEC-AC-10001635,8,Technology Warehouse,San Francisco,424,28,In Stock,2026-06-11,2026-08-06 01:40:20.449387
1505,TEC-AC-10001714,9,Technology Warehouse,San Francisco,269,47,In Stock,2026-06-24,2026-08-06 01:40:20.449387
1506,TEC-AC-10001767,10,Technology Warehouse,San Francisco,99,51,In Stock,2026-06-24,2026-08-06 01:40:20.449387
1507,TEC-AC-10001772,11,Technology Warehouse,San Francisco,258,23,In Stock,2026-08-05,2026-08-06 01:40:20.449387
1508,TEC-AC-10001838,12,Technology Warehouse,San Francisco,288,35,In Stock,2026-07-07,2026-08-06 01:40:20.449387
1509,TEC-AC-10001874,13,Technology Warehouse,San Francisco,338,30,In Stock,2026-08-06,2026-08-06 01:40:20.449387
1510,TEC-AC-10001908,14,Technology Warehouse,San Francisco,205,25,In Stock,2026-07-19,2026-08-06 01:40:20.449387
1511,TEC-AC-10001956,15,Technology Warehouse,San Francisco,433,61,In Stock,2026-07-05,2026-08-06 01:40:20.449387
1512,TEC-AC-10001990,16,Technology Warehouse,San Francisco,483,46,In Stock,2026-07-25,2026-08-06 01:40:20.449387
1513,TEC-AC-10001998,17,Technology Warehouse,San Francisco,168,42,In Stock,2026-07-13,2026-08-06 01:40:20.449387
1514,TEC-AC-10002001,1,Technology Warehouse,San Francisco,202,78,In Stock,2026-06-10,2026-08-06 01:40:20.449387
1515,TEC-AC-10002006,2,Technology Warehouse,San Francisco,383,58,In Stock,2026-07-07,2026-08-06 01:40:20.449387
1516,TEC-AC-10002018,3,Technology Warehouse,San Francisco,100,28,In Stock,2026-06-28,2026-08-06 01:40:20.449387
1517,TEC-AC-10002049,4,Technology Warehouse,San Francisco,373,79,In Stock,2026-07-27,2026-08-06 01:40:20.449387
1518,TEC-AC-10002076,5,Technology Warehouse,San Francisco,459,71,In Stock,2026-06-30,2026-08-06 01:40:20.449387
1519,TEC-AC-10002134,6,Technology Warehouse,San Francisco,417,70,In Stock,2026-06-11,2026-08-06 01:40:20.449387
1520,TEC-AC-10002167,7,Technology Warehouse,San Francisco,262,69,In Stock,2026-08-05,2026-08-06 01:40:20.449387
1521,TEC-AC-10002217,8,Technology Warehouse,San Francisco,374,62,In Stock,2026-07-11,2026-08-06 01:40:20.449387
1522,TEC-AC-10002253,9,Technology Warehouse,San Francisco,360,71,In Stock,2026-08-05,2026-08-06 01:40:20.449387
1523,TEC-AC-10002305,10,Technology Warehouse,San Francisco,264,61,In Stock,2026-07-06,2026-08-06 01:40:20.449387
1524,TEC-AC-10002323,11,Technology Warehouse,San Francisco,178,39,In Stock,2026-07-09,2026-08-06 01:40:20.449387
1525,TEC-AC-10002331,12,Technology Warehouse,San Francisco,153,34,In Stock,2026-07-28,2026-08-06 01:40:20.449387
1526,TEC-AC-10002335,13,Technology Warehouse,San Francisco,434,69,In Stock,2026-06-10,2026-08-06 01:40:20.449387
1527,TEC-AC-10002345,14,Technology Warehouse,San Francisco,405,65,In Stock,2026-06-14,2026-08-06 01:40:20.449387
1528,TEC-AC-10002370,15,Technology Warehouse,San Francisco,100,30,In Stock,2026-07-25,2026-08-06 01:40:20.449387
1529,TEC-AC-10002380,16,Technology Warehouse,San Francisco,136,59,In Stock,2026-07-17,2026-08-06 01:40:20.449387
1530,TEC-AC-10002399,17,Technology Warehouse,San Francisco,74,25,In Stock,2026-07-01,2026-08-06 01:40:20.449387
1531,TEC-AC-10002402,1,Technology Warehouse,San Francisco,138,67,In Stock,2026-06-27,2026-08-06 01:40:20.449387
1532,TEC-AC-10002473,2,Technology Warehouse,San Francisco,401,57,In Stock,2026-06-24,2026-08-06 01:40:20.449387
1533,TEC-AC-10002550,3,Technology Warehouse,San Francisco,283,46,In Stock,2026-06-22,2026-08-06 01:40:20.449387
1534,TEC-AC-10002558,4,Technology Warehouse,San Francisco,270,75,In Stock,2026-06-26,2026-08-06 01:40:20.449387
1535,TEC-AC-10002567,5,Technology Warehouse,San Francisco,488,76,In Stock,2026-07-08,2026-08-06 01:40:20.449387
1536,TEC-AC-10002600,6,Technology Warehouse,San Francisco,97,65,In Stock,2026-06-22,2026-08-06 01:40:20.449387
1537,TEC-AC-10002637,7,Technology Warehouse,San Francisco,213,74,In Stock,2026-07-02,2026-08-06 01:40:20.449387
1538,TEC-AC-10002647,8,Technology Warehouse,San Francisco,120,63,In Stock,2026-07-24,2026-08-06 01:40:20.449387
1539,TEC-AC-10002718,9,Technology Warehouse,San Francisco,247,64,In Stock,2026-07-20,2026-08-06 01:40:20.449387
1540,TEC-AC-10002800,10,Technology Warehouse,San Francisco,356,46,In Stock,2026-07-11,2026-08-06 01:40:20.449387
1541,TEC-AC-10002842,11,Technology Warehouse,San Francisco,107,33,In Stock,2026-06-16,2026-08-06 01:40:20.449387
1542,TEC-AC-10002857,12,Technology Warehouse,San Francisco,90,70,In Stock,2026-06-18,2026-08-06 01:40:20.449387
1543,TEC-AC-10002926,13,Technology Warehouse,San Francisco,318,31,In Stock,2026-07-19,2026-08-06 01:40:20.449387
1544,TEC-AC-10002942,14,Technology Warehouse,San Francisco,63,69,Low Stock,2026-08-01,2026-08-06 01:40:20.449387
1545,TEC-AC-10003023,15,Technology Warehouse,San Francisco,440,80,In Stock,2026-07-07,2026-08-06 01:40:20.449387
1546,TEC-AC-10003027,16,Technology Warehouse,San Francisco,190,73,In Stock,2026-07-25,2026-08-06 01:40:20.449387
1547,TEC-AC-10003033,17,Technology Warehouse,San Francisco,71,76,Low Stock,2026-07-22,2026-08-06 01:40:20.449387
1548,TEC-AC-10003038,1,Technology Warehouse,San Francisco,108,58,In Stock,2026-07-31,2026-08-06 01:40:20.449387
1549,TEC-AC-10003063,2,Technology Warehouse,San Francisco,386,55,In Stock,2026-07-16,2026-08-06 01:40:20.449387
1550,TEC-AC-10003095,3,Technology Warehouse,San Francisco,241,24,In Stock,2026-07-22,2026-08-06 01:40:20.449387
1551,TEC-AC-10003116,4,Technology Warehouse,San Francisco,238,77,In Stock,2026-08-03,2026-08-06 01:40:20.449387
1552,TEC-AC-10003133,5,Technology Warehouse,San Francisco,261,80,In Stock,2026-06-30,2026-08-06 01:40:20.449387
1553,TEC-AC-10003174,6,Technology Warehouse,San Francisco,208,30,In Stock,2026-08-01,2026-08-06 01:40:20.449387
1554,TEC-AC-10003198,7,Technology Warehouse,San Francisco,340,58,In Stock,2026-07-18,2026-08-06 01:40:20.449387
1555,TEC-AC-10003237,8,Technology Warehouse,San Francisco,126,50,In Stock,2026-07-30,2026-08-06 01:40:20.449387
1556,TEC-AC-10003280,9,Technology Warehouse,San Francisco,413,69,In Stock,2026-07-13,2026-08-06 01:40:20.449387
1557,TEC-AC-10003289,10,Technology Warehouse,San Francisco,430,58,In Stock,2026-06-23,2026-08-06 01:40:20.449387
1558,TEC-AC-10003399,11,Technology Warehouse,San Francisco,496,28,In Stock,2026-07-14,2026-08-06 01:40:20.449387
1559,TEC-AC-10003433,12,Technology Warehouse,San Francisco,353,45,In Stock,2026-06-16,2026-08-06 01:40:20.449387
1560,TEC-AC-10003441,13,Technology Warehouse,San Francisco,117,43,In Stock,2026-07-31,2026-08-06 01:40:20.449387
1561,TEC-AC-10003447,14,Technology Warehouse,San Francisco,333,74,In Stock,2026-07-01,2026-08-06 01:40:20.449387
1562,TEC-AC-10003499,15,Technology Warehouse,San Francisco,269,53,In Stock,2026-08-01,2026-08-06 01:40:20.449387
1563,TEC-AC-10003590,16,Technology Warehouse,San Francisco,452,36,In Stock,2026-06-27,2026-08-06 01:40:20.449387
1564,TEC-AC-10003610,17,Technology Warehouse,San Francisco,442,48,In Stock,2026-06-09,2026-08-06 01:40:20.449387
1565,TEC-AC-10003614,1,Technology Warehouse,San Francisco,84,74,In Stock,2026-06-10,2026-08-06 01:40:20.449387
1566,TEC-AC-10003628,2,Technology Warehouse,San Francisco,365,46,In Stock,2026-07-24,2026-08-06 01:40:20.449387
1567,TEC-AC-10003657,3,Technology Warehouse,San Francisco,345,76,In Stock,2026-06-17,2026-08-06 01:40:20.449387
1568,TEC-AC-10003709,4,Technology Warehouse,San Francisco,119,32,In Stock,2026-07-20,2026-08-06 01:40:20.449387
1569,TEC-AC-10003832,5,Technology Warehouse,San Francisco,296,44,In Stock,2026-06-24,2026-08-06 01:40:20.449387
1570,TEC-AC-10003870,6,Technology Warehouse,San Francisco,320,57,In Stock,2026-07-10,2026-08-06 01:40:20.449387
1571,TEC-AC-10003911,7,Technology Warehouse,San Francisco,78,32,In Stock,2026-07-16,2026-08-06 01:40:20.449387
1572,TEC-AC-10004001,8,Technology Warehouse,San Francisco,442,25,In Stock,2026-06-14,2026-08-06 01:40:20.449387
1573,TEC-AC-10004114,9,Technology Warehouse,San Francisco,167,79,In Stock,2026-07-20,2026-08-06 01:40:20.449387
1574,TEC-AC-10004127,10,Technology Warehouse,San Francisco,366,41,In Stock,2026-07-17,2026-08-06 01:40:20.449387
1575,TEC-AC-10004145,11,Technology Warehouse,San Francisco,81,59,In Stock,2026-07-26,2026-08-06 01:40:20.449387
1576,TEC-AC-10004171,12,Technology Warehouse,San Francisco,432,54,In Stock,2026-07-03,2026-08-06 01:40:20.449387
1577,TEC-AC-10004209,13,Technology Warehouse,San Francisco,397,61,In Stock,2026-07-03,2026-08-06 01:40:20.449387
1578,TEC-AC-10004227,14,Technology Warehouse,San Francisco,313,22,In Stock,2026-07-01,2026-08-06 01:40:20.449387
1579,TEC-AC-10004353,15,Technology Warehouse,San Francisco,162,68,In Stock,2026-06-26,2026-08-06 01:40:20.449387
1580,TEC-AC-10004396,16,Technology Warehouse,San Francisco,433,64,In Stock,2026-07-28,2026-08-06 01:40:20.449387
1581,TEC-AC-10004420,17,Technology Warehouse,San Francisco,407,53,In Stock,2026-07-02,2026-08-06 01:40:20.449387
1582,TEC-AC-10004469,1,Technology Warehouse,San Francisco,192,59,In Stock,2026-07-07,2026-08-06 01:40:20.449387
1583,TEC-AC-10004510,2,Technology Warehouse,San Francisco,113,35,In Stock,2026-07-29,2026-08-06 01:40:20.449387
1584,TEC-AC-10004518,3,Technology Warehouse,San Francisco,485,44,In Stock,2026-08-02,2026-08-06 01:40:20.449387
1585,TEC-AC-10004568,4,Technology Warehouse,San Francisco,105,32,In Stock,2026-08-05,2026-08-06 01:40:20.449387
1586,TEC-AC-10004571,5,Technology Warehouse,San Francisco,385,66,In Stock,2026-07-30,2026-08-06 01:40:20.449387
1587,TEC-AC-10004595,6,Technology Warehouse,San Francisco,102,31,In Stock,2026-06-29,2026-08-06 01:40:20.449387
1588,TEC-AC-10004633,7,Technology Warehouse,San Francisco,281,23,In Stock,2026-07-10,2026-08-06 01:40:20.449387
1589,TEC-AC-10004659,8,Technology Warehouse,San Francisco,440,71,In Stock,2026-07-20,2026-08-06 01:40:20.449387
1590,TEC-AC-10004666,9,Technology Warehouse,San Francisco,254,21,In Stock,2026-08-06,2026-08-06 01:40:20.449387
1591,TEC-AC-10004708,10,Technology Warehouse,San Francisco,473,50,In Stock,2026-07-31,2026-08-06 01:40:20.449387
1592,TEC-AC-10004761,11,Technology Warehouse,San Francisco,338,51,In Stock,2026-07-25,2026-08-06 01:40:20.449387
1593,TEC-AC-10004803,12,Technology Warehouse,San Francisco,173,67,In Stock,2026-06-16,2026-08-06 01:40:20.449387
1594,TEC-AC-10004814,13,Technology Warehouse,San Francisco,413,21,In Stock,2026-06-11,2026-08-06 01:40:20.449387
1595,TEC-AC-10004855,14,Technology Warehouse,San Francisco,232,70,In Stock,2026-08-01,2026-08-06 01:40:20.449387
1596,TEC-AC-10004859,15,Technology Warehouse,San Francisco,490,68,In Stock,2026-06-26,2026-08-06 01:40:20.449387
1597,TEC-AC-10004864,16,Technology Warehouse,San Francisco,204,49,In Stock,2026-06-20,2026-08-06 01:40:20.449387
1598,TEC-AC-10004877,17,Technology Warehouse,San Francisco,270,73,In Stock,2026-07-24,2026-08-06 01:40:20.449387
1599,TEC-AC-10004901,1,Technology Warehouse,San Francisco,252,74,In Stock,2026-06-23,2026-08-06 01:40:20.449387
1600,TEC-AC-10004975,2,Technology Warehouse,San Francisco,257,47,In Stock,2026-07-25,2026-08-06 01:40:20.449387
1601,TEC-AC-10004992,3,Technology Warehouse,San Francisco,357,26,In Stock,2026-06-17,2026-08-06 01:40:20.449387
1602,TEC-CO-10000971,4,Technology Warehouse,San Francisco,157,65,In Stock,2026-07-29,2026-08-06 01:40:20.449387
1603,TEC-CO-10001046,5,Technology Warehouse,San Francisco,228,59,In Stock,2026-07-04,2026-08-06 01:40:20.449387
1604,TEC-CO-10001449,6,Technology Warehouse,San Francisco,339,46,In Stock,2026-07-14,2026-08-06 01:40:20.449387
1605,TEC-CO-10001571,7,Technology Warehouse,San Francisco,305,62,In Stock,2026-06-24,2026-08-06 01:40:20.449387
1606,TEC-CO-10001766,8,Technology Warehouse,San Francisco,271,42,In Stock,2026-07-25,2026-08-06 01:40:20.449387
1607,TEC-CO-10001943,9,Technology Warehouse,San Francisco,467,73,In Stock,2026-07-10,2026-08-06 01:40:20.449387
1608,TEC-CO-10002095,10,Technology Warehouse,San Francisco,460,37,In Stock,2026-06-14,2026-08-06 01:40:20.449387
1609,TEC-CO-10002313,11,Technology Warehouse,San Francisco,489,26,In Stock,2026-07-10,2026-08-06 01:40:20.449387
1610,TEC-CO-10003236,12,Technology Warehouse,San Francisco,227,52,In Stock,2026-07-03,2026-08-06 01:40:20.449387
1611,TEC-CO-10003763,13,Technology Warehouse,San Francisco,328,70,In Stock,2026-06-17,2026-08-06 01:40:20.449387
1612,TEC-CO-10004115,14,Technology Warehouse,San Francisco,454,45,In Stock,2026-07-08,2026-08-06 01:40:20.449387
1613,TEC-CO-10004202,15,Technology Warehouse,San Francisco,452,80,In Stock,2026-07-08,2026-08-06 01:40:20.449387
1614,TEC-CO-10004722,16,Technology Warehouse,San Francisco,444,43,In Stock,2026-06-14,2026-08-06 01:40:20.449387
1615,TEC-MA-10000010,17,Technology Warehouse,San Francisco,109,55,In Stock,2026-06-09,2026-08-06 01:40:20.449387
1616,TEC-MA-10000029,1,Technology Warehouse,San Francisco,95,80,In Stock,2026-07-21,2026-08-06 01:40:20.449387
1617,TEC-MA-10000045,2,Technology Warehouse,San Francisco,479,62,In Stock,2026-06-11,2026-08-06 01:40:20.449387
1618,TEC-MA-10000112,3,Technology Warehouse,San Francisco,463,39,In Stock,2026-06-22,2026-08-06 01:40:20.449387
1619,TEC-MA-10000418,4,Technology Warehouse,San Francisco,279,74,In Stock,2026-07-11,2026-08-06 01:40:20.449387
1620,TEC-MA-10000423,5,Technology Warehouse,San Francisco,435,61,In Stock,2026-07-17,2026-08-06 01:40:20.449387
1621,TEC-MA-10000488,6,Technology Warehouse,San Francisco,342,62,In Stock,2026-08-05,2026-08-06 01:40:20.449387
1622,TEC-MA-10000597,7,Technology Warehouse,San Francisco,263,77,In Stock,2026-08-05,2026-08-06 01:40:20.449387
1623,TEC-MA-10000752,8,Technology Warehouse,San Francisco,438,45,In Stock,2026-07-20,2026-08-06 01:40:20.449387
