row_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,country,city,state,postal_code,region,sales,created_at,delivery_days,order_month,order_quarter,order_year,weekend_order,high_value_order,sales_category,order_frequency,customer_total_sales,return_flag
7303,CA-2015-163468,2015-11-18,2015-11-21,First Class,JK-15730,OFF-ST-10000025,United States,Des Plaines,Illinois,60016.0,Central,381.72,2026-08-04 15:34:05.274309,3,November,Q4,2015,False,False,Medium,19,4769.91,False
7304,US-2018-117450,2018-09-04,2018-09-08,Standard Class,DO-13645,FUR-CH-10003817,United States,Boynton Beach,Florida,33437.0,South,97.18,2026-08-04 15:34:05.274309,4,September,Q3,2018,False,False,Low,11,1267.32,True
7305,US-2018-117450,2018-09-04,2018-09-08,Standard Class,DO-13645,OFF-PA-10000289,United States,Boynton Beach,Florida,33437.0,South,10.37,2026-08-04 15:34:05.274309,4,September,Q3,2018,False,False,Low,11,1267.32,False
7306,CA-2015-137274,2015-03-29,2015-04-02,Standard Class,MG-18145,FUR-TA-10001889,United States,Plano,Texas,75023.0,Central,890.84,2026-08-04 15:34:05.274309,4,March,Q1,2015,True,True,High,8,3061.54,False
7307,CA-2017-144092,2017-11-05,2017-11-07,Second Class,LH-17155,TEC-AC-10002305,United States,San Jose,California,95123.0,West,72.0,2026-08-04 15:34:05.274309,2,November,Q4,2017,True,False,Low,19,1739.69,False
7308,CA-2017-144092,2017-11-05,2017-11-07,Second Class,LH-17155,FUR-CH-10004875,United States,San Jose,California,95123.0,West,113.89,2026-08-04 15:34:05.274309,2,November,Q4,2017,True,False,Medium,19,1739.69,False
7309,CA-2017-144092,2017-11-05,2017-11-07,Second Class,LH-17155,OFF-EN-10001434,United States,San Jose,California,95123.0,West,158.13,2026-08-04 15:34:05.274309,2,November,Q4,2017,True,False,Medium,19,1739.69,False
7310,CA-2018-112172,2018-06-10,2018-06-14,Second Class,MM-18280,OFF-FA-10004395,United States,New York City,New York,10024.0,East,14.13,2026-08-04 15:34:05.274309,4,June,Q2,2018,True,False,Low,12,775.41,False
7311,CA-2016-121699,2016-08-10,2016-08-14,Standard Class,BD-11320,OFF-BI-10004632,United States,Detroit,Michigan,48227.0,Central,64.75,2026-08-04 15:34:05.274309,4,August,Q3,2016,False,False,Low,19,5718.53,True
7312,CA-2016-162761,2016-10-09,2016-10-13,Standard Class,SC-20575,OFF-BI-10000145,United States,Miami,Florida,33178.0,South,1.87,2026-08-04 15:34:05.274309,4,October,Q4,2016,True,False,Low,6,799.8000000000001,False
7313,CA-2016-162761,2016-10-09,2016-10-13,Standard Class,SC-20575,OFF-BI-10002498,United States,Miami,Florida,33178.0,South,11.21,2026-08-04 15:34:05.274309,4,October,Q4,2016,True,False,Low,6,799.8000000000001,False
7314,CA-2016-162761,2016-10-09,2016-10-13,Standard Class,SC-20575,OFF-AR-10001761,United States,Miami,Florida,33178.0,South,37.38,2026-08-04 15:34:05.274309,4,October,Q4,2016,True,False,Low,6,799.8000000000001,False
7315,CA-2017-121377,2017-05-28,2017-06-02,Standard Class,TN-21040,TEC-PH-10001817,United States,Park Ridge,Illinois,60068.0,Central,286.4,2026-08-04 15:34:05.274309,5,May,Q2,2017,True,False,Medium,12,3130.23,False
7316,CA-2018-115322,2018-05-11,2018-05-16,Second Class,ZC-21910,OFF-AR-10004456,United States,New York City,New York,10024.0,East,43.92,2026-08-04 15:34:05.274309,5,May,Q2,2018,False,False,Low,31,8025.7,False
7317,CA-2017-132066,2017-10-16,2017-10-20,Standard Class,NB-18655,FUR-TA-10001539,United States,New York City,New York,10011.0,East,142.18,2026-08-04 15:34:05.274309,4,October,Q4,2017,False,False,Medium,17,1972.61,False
7318,CA-2018-158120,2018-11-17,2018-11-21,Standard Class,KH-16330,OFF-PA-10003205,United States,Hillsboro,Oregon,97123.0,West,19.61,2026-08-04 15:34:05.274309,4,November,Q4,2018,True,False,Low,18,3312.87,False
7319,CA-2018-158120,2018-11-17,2018-11-21,Standard Class,KH-16330,OFF-BI-10002813,United States,Hillsboro,Oregon,97123.0,West,4.16,2026-08-04 15:34:05.274309,4,November,Q4,2018,True,False,Low,18,3312.87,False
7320,CA-2018-100097,2018-11-26,2018-11-29,Second Class,MN-17935,TEC-PH-10002310,United States,New York City,New York,10009.0,East,979.95,2026-08-04 15:34:05.274309,3,November,Q4,2018,False,True,High,10,2477.94,False
7321,CA-2018-100097,2018-11-26,2018-11-29,Second Class,MN-17935,FUR-FU-10003623,United States,New York City,New York,10009.0,East,135.3,2026-08-04 15:34:05.274309,3,November,Q4,2018,False,False,Medium,10,2477.94,False
7322,CA-2018-167626,2018-09-03,2018-09-07,Standard Class,MY-18295,OFF-PA-10003424,United States,Chicago,Illinois,60623.0,Central,8.9,2026-08-04 15:34:05.274309,4,September,Q3,2018,False,False,Low,19,3601.8799999999997,False
7323,CA-2018-167626,2018-09-03,2018-09-07,Standard Class,MY-18295,TEC-AC-10004353,United States,Chicago,Illinois,60623.0,Central,100.8,2026-08-04 15:34:05.274309,4,September,Q3,2018,False,False,Medium,19,3601.8799999999997,False
7324,US-2018-126053,2018-12-05,2018-12-08,First Class,CS-11950,FUR-FU-10001934,United States,New York City,New York,10024.0,East,41.96,2026-08-04 15:34:05.274309,3,December,Q4,2018,False,False,Low,22,3036.5299999999997,False
7325,US-2018-126053,2018-12-05,2018-12-08,First Class,CS-11950,OFF-LA-10003766,United States,New York City,New York,10024.0,East,9.45,2026-08-04 15:34:05.274309,3,December,Q4,2018,False,False,Low,22,3036.5299999999997,False
7326,US-2018-128447,2018-11-10,2018-11-17,Standard Class,MC-17845,OFF-AP-10004540,United States,Pasco,Washington,99301.0,West,400.8,2026-08-04 15:34:05.274309,7,November,Q4,2018,True,False,Medium,14,3805.71,False
7327,US-2018-128447,2018-11-10,2018-11-17,Standard Class,MC-17845,OFF-BI-10001543,United States,Pasco,Washington,99301.0,West,28.79,2026-08-04 15:34:05.274309,7,November,Q4,2018,True,False,Low,14,3805.71,False
7328,US-2015-131275,2015-03-18,2015-03-24,Standard Class,SC-20050,FUR-FU-10004597,United States,Burbank,California,91505.0,West,111.0,2026-08-04 15:34:05.274309,6,March,Q1,2015,False,False,Medium,15,4624.57,False
7329,US-2015-131275,2015-03-18,2015-03-24,Standard Class,SC-20050,TEC-MA-10001148,United States,Burbank,California,91505.0,West,1279.97,2026-08-04 15:34:05.274309,6,March,Q1,2015,False,True,High,15,4624.57,False
7330,US-2015-131275,2015-03-18,2015-03-24,Standard Class,SC-20050,OFF-ST-10000078,United States,Burbank,California,91505.0,West,1856.19,2026-08-04 15:34:05.274309,6,March,Q1,2015,False,True,High,15,4624.57,True
7331,CA-2017-149349,2017-11-12,2017-11-13,First Class,SP-20650,FUR-FU-10001037,United States,Chicago,Illinois,60623.0,Central,22.75,2026-08-04 15:34:05.274309,1,November,Q4,2017,True,False,Low,15,1872.4299999999998,False
7332,CA-2018-115119,2018-10-26,2018-10-30,Standard Class,SC-20440,TEC-PH-10001433,United States,Lancaster,Pennsylvania,17602.0,East,61.54,2026-08-04 15:34:05.274309,4,October,Q4,2018,False,False,Low,10,1875.0,False
7333,CA-2018-115119,2018-10-26,2018-10-30,Standard Class,SC-20440,OFF-BI-10003007,United States,Lancaster,Pennsylvania,17602.0,East,81.44,2026-08-04 15:34:05.274309,4,October,Q4,2018,False,False,Low,10,1875.0,False
7334,CA-2016-125563,2016-04-11,2016-04-17,Standard Class,PR-18880,FUR-FU-10001290,United States,Tampa,Florida,33614.0,South,67.36,2026-08-04 15:34:05.274309,6,April,Q2,2016,False,False,Low,12,1840.18,False
7335,CA-2016-125563,2016-04-11,2016-04-17,Standard Class,PR-18880,FUR-FU-10000087,United States,Tampa,Florida,33614.0,South,54.53,2026-08-04 15:34:05.274309,6,April,Q2,2016,False,False,Low,12,1840.18,False
7336,CA-2016-113152,2016-12-25,2016-12-30,Standard Class,JK-15625,TEC-AC-10002049,United States,New York City,New York,10024.0,East,843.9,2026-08-04 15:34:05.274309,5,December,Q4,2016,True,True,High,12,3760.0299999999997,False
7337,CA-2016-113152,2016-12-25,2016-12-30,Standard Class,JK-15625,FUR-BO-10002613,United States,New York City,New York,10024.0,East,449.57,2026-08-04 15:34:05.274309,5,December,Q4,2016,True,False,Medium,12,3760.0299999999997,False
7338,CA-2018-165155,2018-09-21,2018-09-23,First Class,BM-11575,OFF-ST-10004950,United States,Los Angeles,California,90045.0,West,15.51,2026-08-04 15:34:05.274309,2,September,Q3,2018,False,False,Low,10,808.16,False
7339,CA-2015-163412,2015-12-20,2015-12-23,Second Class,SM-20950,FUR-CH-10004875,United States,New York City,New York,10035.0,East,192.19,2026-08-04 15:34:05.274309,3,December,Q4,2015,True,False,Medium,20,4464.87,False
7340,CA-2016-159590,2016-07-18,2016-07-21,First Class,KC-16255,OFF-AR-10003190,United States,New York City,New York,10009.0,East,5.76,2026-08-04 15:34:05.274309,3,July,Q3,2016,False,False,Low,10,2120.9500000000003,False
7341,CA-2015-116190,2015-07-26,2015-08-01,Standard Class,SG-20470,FUR-CH-10000553,United States,Atlanta,Georgia,30318.0,South,67.88,2026-08-04 15:34:05.274309,6,July,Q3,2015,True,False,Low,14,1884.8000000000002,False
7342,CA-2015-116190,2015-07-26,2015-08-01,Standard Class,SG-20470,OFF-LA-10002762,United States,Atlanta,Georgia,30318.0,South,162.89,2026-08-04 15:34:05.274309,6,July,Q3,2015,True,False,Medium,14,1884.8000000000002,False
7343,CA-2015-116190,2015-07-26,2015-08-01,Standard Class,SG-20470,FUR-FU-10000719,United States,Atlanta,Georgia,30318.0,South,25.71,2026-08-04 15:34:05.274309,6,July,Q3,2015,True,False,Low,14,1884.8000000000002,False
7344,CA-2015-168473,2015-12-26,2016-01-01,Standard Class,TB-21520,OFF-ST-10000563,United States,New York City,New York,10009.0,East,191.88,2026-08-04 15:34:05.274309,6,December,Q4,2015,True,False,Medium,20,4737.48,False
7345,CA-2018-168389,2018-12-11,2018-12-17,Standard Class,DV-13045,FUR-TA-10004289,United States,Jacksonville,Florida,32216.0,South,721.88,2026-08-04 15:34:05.274309,6,December,Q4,2018,False,True,High,9,1119.48,False
7346,CA-2018-168389,2018-12-11,2018-12-17,Standard Class,DV-13045,TEC-PH-10003555,United States,Jacksonville,Florida,32216.0,South,73.57,2026-08-04 15:34:05.274309,6,December,Q4,2018,False,False,Low,9,1119.48,False
7347,CA-2018-168389,2018-12-11,2018-12-17,Standard Class,DV-13045,OFF-AR-10001958,United States,Jacksonville,Florida,32216.0,South,13.58,2026-08-04 15:34:05.274309,6,December,Q4,2018,False,False,Low,9,1119.48,False
7348,CA-2018-168389,2018-12-11,2018-12-17,Standard Class,DV-13045,FUR-CH-10000225,United States,Jacksonville,Florida,32216.0,South,64.78,2026-08-04 15:34:05.274309,6,December,Q4,2018,False,False,Low,9,1119.48,False
7349,CA-2015-130421,2015-03-03,2015-03-07,Standard Class,SC-20020,OFF-AP-10002534,United States,Houston,Texas,77095.0,Central,176.77,2026-08-04 15:34:05.274309,4,March,Q1,2015,False,False,Medium,17,3362.96,False
7350,CA-2018-142125,2018-10-21,2018-10-27,Standard Class,JB-15400,OFF-BI-10000301,United States,Milwaukee,Wisconsin,53209.0,Central,38.82,2026-08-04 15:34:05.274309,6,October,Q4,2018,True,False,Low,16,1791.62,False
7351,CA-2018-142125,2018-10-21,2018-10-27,Standard Class,JB-15400,OFF-BI-10003460,United States,Milwaukee,Wisconsin,53209.0,Central,21.9,2026-08-04 15:34:05.274309,6,October,Q4,2018,True,False,Low,16,1791.62,False
7352,CA-2018-141138,2018-11-10,2018-11-16,Standard Class,GH-14425,TEC-AC-10001772,United States,Modesto,California,95351.0,West,111.79,2026-08-04 15:34:05.274309,6,November,Q4,2018,True,False,Medium,10,4172.84,False
7353,CA-2018-152135,2018-03-16,2018-03-18,Second Class,MG-17650,TEC-PH-10003505,United States,Lakewood,Ohio,44107.0,East,445.44,2026-08-04 15:34:05.274309,2,March,Q1,2018,False,False,Medium,14,3785.28,False
7354,CA-2017-151974,2017-09-22,2017-09-29,Standard Class,RD-19660,OFF-LA-10004484,United States,Philadelphia,Pennsylvania,19134.0,East,16.52,2026-08-04 15:34:05.274309,7,September,Q3,2017,False,False,Low,4,2745.89,False
7355,CA-2018-154102,2018-02-06,2018-02-13,Standard Class,SN-20560,OFF-PA-10001593,United States,San Francisco,California,94109.0,West,29.9,2026-08-04 15:34:05.274309,7,February,Q1,2018,False,False,Low,15,1860.42,False
7356,CA-2016-139780,2016-12-31,2017-01-02,Second Class,AH-10690,OFF-BI-10004139,United States,Detroit,Michigan,48205.0,Central,116.4,2026-08-04 15:34:05.274309,2,December,Q4,2016,True,False,Medium,23,7888.3,False
7357,CA-2017-114748,2017-10-09,2017-10-14,Standard Class,MZ-17335,OFF-AR-10001315,United States,Phoenix,Arizona,85023.0,West,1.41,2026-08-04 15:34:05.274309,5,October,Q4,2017,False,False,Low,6,593.61,True
7358,CA-2017-114748,2017-10-09,2017-10-14,Standard Class,MZ-17335,FUR-FU-10001488,United States,Phoenix,Arizona,85023.0,West,169.57,2026-08-04 15:34:05.274309,5,October,Q4,2017,False,False,Medium,6,593.61,False
7359,US-2015-115189,2015-12-30,2016-01-03,Second Class,AR-10345,TEC-PH-10002170,United States,Philadelphia,Pennsylvania,19143.0,East,251.96,2026-08-04 15:34:05.274309,4,December,Q4,2015,False,False,Medium,5,1055.69,False
7360,US-2015-115189,2015-12-30,2016-01-03,Second Class,AR-10345,FUR-TA-10004575,United States,Philadelphia,Pennsylvania,19143.0,East,523.76,2026-08-04 15:34:05.274309,4,December,Q4,2015,False,True,High,5,1055.69,False
7361,CA-2017-163594,2017-04-12,2017-04-14,First Class,JF-15295,OFF-PA-10000809,United States,Los Angeles,California,90036.0,West,19.44,2026-08-04 15:34:05.274309,2,April,Q2,2017,False,False,Low,14,955.12,False
7362,CA-2017-163594,2017-04-12,2017-04-14,First Class,JF-15295,FUR-CH-10000225,United States,Los Angeles,California,90036.0,West,194.35,2026-08-04 15:34:05.274309,2,April,Q2,2017,False,False,Medium,14,955.12,False
7363,CA-2017-163594,2017-04-12,2017-04-14,First Class,JF-15295,OFF-BI-10003707,United States,Los Angeles,California,90036.0,West,36.62,2026-08-04 15:34:05.274309,2,April,Q2,2017,False,False,Low,14,955.12,False
7364,CA-2017-127243,2017-11-28,2017-12-04,Standard Class,DS-13180,TEC-PH-10004539,United States,Philadelphia,Pennsylvania,19140.0,East,340.18,2026-08-04 15:34:05.274309,6,November,Q4,2017,False,False,Medium,20,2881.8,False
7365,CA-2017-127243,2017-11-28,2017-12-04,Standard Class,DS-13180,OFF-FA-10004076,United States,Philadelphia,Pennsylvania,19140.0,East,12.67,2026-08-04 15:34:05.274309,6,November,Q4,2017,False,False,Low,20,2881.8,False
7366,CA-2017-127243,2017-11-28,2017-12-04,Standard Class,DS-13180,OFF-BI-10003166,United States,Philadelphia,Pennsylvania,19140.0,East,6.89,2026-08-04 15:34:05.274309,6,November,Q4,2017,False,False,Low,20,2881.8,False
7367,CA-2017-127243,2017-11-28,2017-12-04,Standard Class,DS-13180,OFF-ST-10002301,United States,Philadelphia,Pennsylvania,19140.0,East,32.54,2026-08-04 15:34:05.274309,6,November,Q4,2017,False,False,Low,20,2881.8,False
7368,CA-2017-127243,2017-11-28,2017-12-04,Standard Class,DS-13180,FUR-CH-10002647,United States,Philadelphia,Pennsylvania,19140.0,East,347.8,2026-08-04 15:34:05.274309,6,November,Q4,2017,False,False,Medium,20,2881.8,False
7369,CA-2018-161851,2018-04-15,2018-04-17,First Class,BP-11095,OFF-BI-10004654,United States,Miami,Florida,33180.0,South,15.57,2026-08-04 15:34:05.274309,2,April,Q2,2018,True,False,Low,20,2442.05,False
7370,CA-2016-110345,2016-03-09,2016-03-11,Second Class,TG-21310,OFF-LA-10001175,United States,Raleigh,North Carolina,27604.0,South,4.61,2026-08-04 15:34:05.274309,2,March,Q1,2016,False,False,Low,9,3058.38,False
7371,CA-2015-107769,2015-10-28,2015-11-01,Standard Class,BT-11395,TEC-PH-10001336,United States,Garden City,Kansas,67846.0,Central,257.98,2026-08-04 15:34:05.274309,4,October,Q4,2015,False,False,Medium,10,2186.61,False
7372,US-2018-123862,2018-01-07,2018-01-09,Second Class,JF-15190,OFF-ST-10000760,United States,Long Beach,California,90805.0,West,153.78,2026-08-04 15:34:05.274309,2,January,Q1,2018,True,False,Medium,18,2239.61,False
7373,US-2018-123862,2018-01-07,2018-01-09,Second Class,JF-15190,OFF-ST-10002301,United States,Long Beach,California,90805.0,West,61.02,2026-08-04 15:34:05.274309,2,January,Q1,2018,True,False,Low,18,2239.61,False
7374,US-2018-123862,2018-01-07,2018-01-09,Second Class,JF-15190,OFF-SU-10004884,United States,Long Beach,California,90805.0,West,110.11,2026-08-04 15:34:05.274309,2,January,Q1,2018,True,False,Medium,18,2239.61,False
7375,US-2018-123862,2018-01-07,2018-01-09,Second Class,JF-15190,OFF-FA-10003112,United States,Long Beach,California,90805.0,West,7.89,2026-08-04 15:34:05.274309,2,January,Q1,2018,True,False,Low,18,2239.61,False
7376,CA-2018-100580,2018-08-13,2018-08-20,Standard Class,MK-17905,OFF-BI-10000069,United States,San Diego,California,92037.0,West,36.02,2026-08-04 15:34:05.274309,7,August,Q3,2018,False,False,Low,17,2302.36,False
7377,US-2018-145597,2018-11-02,2018-11-05,First Class,GG-14650,OFF-AR-10001958,United States,Bloomington,Illinois,61701.0,Central,54.34,2026-08-04 15:34:05.274309,3,November,Q4,2018,False,False,Low,24,2223.99,False
7378,CA-2015-132787,2015-09-19,2015-09-23,Standard Class,MC-18130,OFF-ST-10001321,United States,Seattle,Washington,98115.0,West,92.52,2026-08-04 15:34:05.274309,4,September,Q3,2015,True,False,Low,11,1581.99,False
7379,CA-2016-136224,2016-05-31,2016-05-31,Same Day,ML-18265,OFF-AR-10003504,United States,Fayetteville,North Carolina,28314.0,South,10.27,2026-08-04 15:34:05.274309,0,May,Q2,2016,False,False,Low,3,162.23000000000002,False
7380,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,OFF-ST-10000419,United States,Omaha,Nebraska,68104.0,Central,40.74,2026-08-04 15:34:05.274309,5,September,Q3,2017,False,False,Low,14,2582.9,False
7381,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,OFF-LA-10004559,United States,Omaha,Nebraska,68104.0,Central,14.4,2026-08-04 15:34:05.274309,5,September,Q3,2017,False,False,Low,14,2582.9,True
7382,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,TEC-PH-10001644,United States,Omaha,Nebraska,68104.0,Central,149.95,2026-08-04 15:34:05.274309,5,September,Q3,2017,False,False,Medium,14,2582.9,False
7383,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,OFF-SU-10004782,United States,Omaha,Nebraska,68104.0,Central,16.9,2026-08-04 15:34:05.274309,5,September,Q3,2017,False,False,Low,14,2582.9,False
7384,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,OFF-PA-10002250,United States,Omaha,Nebraska,68104.0,Central,17.61,2026-08-04 15:34:05.274309,5,September,Q3,2017,False,False,Low,14,2582.9,False
7385,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,OFF-AP-10001394,United States,Omaha,Nebraska,68104.0,Central,378.0,2026-08-04 15:34:05.274309,5,September,Q3,2017,False,False,Medium,14,2582.9,False
7386,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,OFF-PA-10001838,United States,Omaha,Nebraska,68104.0,Central,17.64,2026-08-04 15:34:05.274309,5,September,Q3,2017,False,False,Low,14,2582.9,False
7387,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,OFF-ST-10004340,United States,Omaha,Nebraska,68104.0,Central,373.08,2026-08-04 15:34:05.274309,5,September,Q3,2017,False,False,Medium,14,2582.9,True
7388,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,FUR-FU-10003664,United States,Omaha,Nebraska,68104.0,Central,1336.44,2026-08-04 15:34:05.274309,5,September,Q3,2017,False,True,High,14,2582.9,False
7389,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,TEC-PH-10004897,United States,Omaha,Nebraska,68104.0,Central,29.97,2026-08-04 15:34:05.274309,5,September,Q3,2017,False,False,Low,14,2582.9,False
7390,CA-2018-108035,2018-11-29,2018-12-03,Standard Class,TT-21070,FUR-CH-10000454,United States,Chattanooga,Tennessee,37421.0,South,390.37,2026-08-04 15:34:05.274309,4,November,Q4,2018,False,False,Medium,14,4915.59,False
7391,CA-2018-108035,2018-11-29,2018-12-03,Standard Class,TT-21070,FUR-FU-10004017,United States,Chattanooga,Tennessee,37421.0,South,101.52,2026-08-04 15:34:05.274309,4,November,Q4,2018,False,False,Medium,14,4915.59,False
7392,CA-2018-160031,2018-12-04,2018-12-07,Second Class,LT-16765,OFF-PA-10000241,United States,Fairfield,Ohio,45014.0,East,74.35,2026-08-04 15:34:05.274309,3,December,Q4,2018,False,False,Low,3,329.87,False
7393,CA-2018-147844,2018-05-02,2018-05-06,Standard Class,DD-13570,OFF-PA-10003016,United States,Los Angeles,California,90049.0,West,15.7,2026-08-04 15:34:05.274309,4,May,Q2,2018,False,False,Low,9,269.53000000000003,False
7394,CA-2018-147844,2018-05-02,2018-05-06,Standard Class,DD-13570,OFF-AR-10001615,United States,Los Angeles,California,90049.0,West,59.52,2026-08-04 15:34:05.274309,4,May,Q2,2018,False,False,Low,9,269.53000000000003,False
7395,CA-2018-147844,2018-05-02,2018-05-06,Standard Class,DD-13570,OFF-PA-10002713,United States,Los Angeles,California,90049.0,West,34.4,2026-08-04 15:34:05.274309,4,May,Q2,2018,False,False,Low,9,269.53000000000003,False
7396,CA-2017-110975,2017-12-25,2017-12-30,Standard Class,DB-12970,FUR-TA-10002958,United States,New York City,New York,10024.0,East,313.18,2026-08-04 15:34:05.274309,5,December,Q4,2017,False,False,Medium,10,2469.67,False
7397,CA-2017-110975,2017-12-25,2017-12-30,Standard Class,DB-12970,FUR-CH-10003746,United States,New York City,New York,10024.0,East,866.65,2026-08-04 15:34:05.274309,5,December,Q4,2017,False,True,High,10,2469.67,False
7398,CA-2015-141649,2015-09-30,2015-09-30,Same Day,DM-12955,OFF-AP-10003217,United States,Fairfield,Ohio,45014.0,East,795.41,2026-08-04 15:34:05.274309,0,September,Q3,2015,False,True,High,9,1322.03,False
7399,CA-2015-124807,2015-07-12,2015-07-15,Second Class,ME-17725,OFF-PA-10001526,United States,Chicago,Illinois,60610.0,Central,35.86,2026-08-04 15:34:05.274309,3,July,Q3,2015,True,False,Low,13,1908.45,False
7400,CA-2015-124807,2015-07-12,2015-07-15,Second Class,ME-17725,TEC-AC-10002857,United States,Chicago,Illinois,60610.0,Central,23.84,2026-08-04 15:34:05.274309,3,July,Q3,2015,True,False,Low,13,1908.45,False
7401,CA-2017-110009,2017-09-08,2017-09-13,Standard Class,TR-21325,FUR-FU-10003039,United States,Seattle,Washington,98103.0,West,43.13,2026-08-04 15:34:05.274309,5,September,Q3,2017,False,False,Low,7,675.9399999999999,False
7402,CA-2017-110009,2017-09-08,2017-09-13,Standard Class,TR-21325,OFF-PA-10002615,United States,Seattle,Washington,98103.0,West,30.87,2026-08-04 15:34:05.274309,5,September,Q3,2017,False,False,Low,7,675.9399999999999,False
7403,CA-2018-168172,2018-08-06,2018-08-10,Standard Class,SH-20395,OFF-SU-10002573,United States,New York City,New York,10011.0,East,70.12,2026-08-04 15:34:05.274309,4,August,Q3,2018,False,False,Low,15,2180.7,True
7404,CA-2016-100146,2016-05-14,2016-05-19,Standard Class,CB-12535,FUR-BO-10004015,United States,Camarillo,California,93010.0,West,509.96,2026-08-04 15:34:05.274309,5,May,Q2,2016,True,True,High,19,4246.46,False
7405,CA-2016-100146,2016-05-14,2016-05-19,Standard Class,CB-12535,FUR-FU-10001979,United States,Camarillo,California,93010.0,West,122.91,2026-08-04 15:34:05.274309,5,May,Q2,2016,True,False,Medium,19,4246.46,False
7406,CA-2016-100146,2016-05-14,2016-05-19,Standard Class,CB-12535,FUR-CH-10003833,United States,Camarillo,California,93010.0,West,97.57,2026-08-04 15:34:05.274309,5,May,Q2,2016,True,False,Low,19,4246.46,False
7407,CA-2016-100146,2016-05-14,2016-05-19,Standard Class,CB-12535,FUR-CH-10004495,United States,Camarillo,California,93010.0,West,722.35,2026-08-04 15:34:05.274309,5,May,Q2,2016,True,True,High,19,4246.46,False
7408,CA-2018-152079,2018-01-20,2018-01-21,First Class,ML-17410,OFF-LA-10001613,United States,Chicago,Illinois,60653.0,Central,11.52,2026-08-04 15:34:05.274309,1,January,Q1,2018,True,False,Low,14,2885.27,False
7409,CA-2017-129728,2017-05-30,2017-06-06,Standard Class,JG-15310,FUR-FU-10003247,United States,Los Angeles,California,90032.0,West,167.84,2026-08-04 15:34:05.274309,7,May,Q2,2017,False,False,Medium,11,2240.58,False
7410,CA-2015-121769,2015-04-08,2015-04-12,Standard Class,JS-15880,FUR-TA-10004442,United States,Toledo,Ohio,43615.0,East,172.11,2026-08-04 15:34:05.274309,4,April,Q2,2015,False,False,Medium,9,3868.0099999999998,False
7411,CA-2015-103058,2015-07-23,2015-07-24,First Class,AG-10270,TEC-AC-10001314,United States,New York City,New York,10011.0,East,99.98,2026-08-04 15:34:05.274309,1,July,Q3,2015,False,False,Low,14,2582.9,False
7412,CA-2018-121125,2018-05-30,2018-06-03,Standard Class,MG-17890,TEC-PH-10001619,United States,Tigard,Oregon,97224.0,West,156.79,2026-08-04 15:34:05.274309,4,May,Q2,2018,False,False,Medium,13,776.39,False
7413,CA-2018-121125,2018-05-30,2018-06-03,Standard Class,MG-17890,TEC-AC-10002323,United States,Tigard,Oregon,97224.0,West,35.36,2026-08-04 15:34:05.274309,4,May,Q2,2018,False,False,Low,13,776.39,False
7414,CA-2018-121125,2018-05-30,2018-06-03,Standard Class,MG-17890,FUR-FU-10000820,United States,Tigard,Oregon,97224.0,West,13.59,2026-08-04 15:34:05.274309,4,May,Q2,2018,False,False,Low,13,776.39,False
7415,US-2017-114013,2017-03-13,2017-03-15,Second Class,SC-20770,FUR-CH-10004287,United States,Philadelphia,Pennsylvania,19134.0,East,386.68,2026-08-04 15:34:05.274309,2,March,Q1,2017,False,False,Medium,21,4492.68,False
7416,US-2017-114013,2017-03-13,2017-03-15,Second Class,SC-20770,TEC-AC-10000474,United States,Philadelphia,Pennsylvania,19134.0,East,379.96,2026-08-04 15:34:05.274309,2,March,Q1,2017,False,False,Medium,21,4492.68,False
7417,US-2017-114013,2017-03-13,2017-03-15,Second Class,SC-20770,TEC-PH-10001494,United States,Philadelphia,Pennsylvania,19134.0,East,539.91,2026-08-04 15:34:05.274309,2,March,Q1,2017,False,True,High,21,4492.68,False
7418,US-2017-114013,2017-03-13,2017-03-15,Second Class,SC-20770,OFF-PA-10004996,United States,Philadelphia,Pennsylvania,19134.0,East,41.24,2026-08-04 15:34:05.274309,2,March,Q1,2017,False,False,Low,21,4492.68,False
7419,US-2017-114013,2017-03-13,2017-03-15,Second Class,SC-20770,OFF-BI-10004318,United States,Philadelphia,Pennsylvania,19134.0,East,51.9,2026-08-04 15:34:05.274309,2,March,Q1,2017,False,False,Low,21,4492.68,False
7420,US-2017-114013,2017-03-13,2017-03-15,Second Class,SC-20770,OFF-ST-10002574,United States,Philadelphia,Pennsylvania,19134.0,East,552.56,2026-08-04 15:34:05.274309,2,March,Q1,2017,False,True,High,21,4492.68,False
7421,US-2017-114013,2017-03-13,2017-03-15,Second Class,SC-20770,OFF-BI-10002353,United States,Philadelphia,Pennsylvania,19134.0,East,23.16,2026-08-04 15:34:05.274309,2,March,Q1,2017,False,False,Low,21,4492.68,False
